bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,11,73.3
Batter_1,Slider,3,20.0
Batter_1,Split-Finger,1,6.7
Batter_2,4-Seam Fastball,7,46.7
Batter_2,Forkball,2,13.3
Batter_2,Slider,5,33.3
Batter_2,Split-Finger,1,6.7
Batter_3,4-Seam Fastball,3,20.0
Batter_3,Forkball,3,20.0
Batter_3,Slider,5,33.3
Batter_3,Split-Finger,4,26.7
Inning_2_leadoff,4-Seam Fastball,10,66.7
Inning_2_leadoff,Slider,3,20.0
Inning_2_leadoff,Split-Finger,2,13.3
Inning_3_leadoff,4-Seam Fastball,9,60.0
Inning_3_leadoff,Slider,4,26.7
Inning_3_leadoff,Split-Finger,2,13.3
