bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,11,84.6
Batter_1,Slider,2,15.4
Batter_2,4-Seam Fastball,5,41.7
Batter_2,Changeup,2,16.7
Batter_2,Curveball,2,16.7
Batter_2,Cutter,1,8.3
Batter_2,Slider,2,16.7
Batter_3,4-Seam Fastball,5,41.7
Batter_3,Changeup,1,8.3
Batter_3,Curveball,1,8.3
Batter_3,Cutter,2,16.7
Batter_3,Slider,3,25.0
Inning_2_leadoff,4-Seam Fastball,9,69.2
Inning_2_leadoff,Cutter,1,7.7
Inning_2_leadoff,Slider,3,23.1
Inning_3_leadoff,4-Seam Fastball,10,76.9
Inning_3_leadoff,Slider,3,23.1
