bucket,pitch_name,count,pct
Batter_2,4-Seam Fastball,9,52.9
Batter_2,Changeup,1,5.9
Batter_2,Sinker,5,29.4
Batter_2,Slider,2,11.8
Batter_3,4-Seam Fastball,4,23.5
Batter_3,Knuckle Curve,4,23.5
Batter_3,Sinker,8,47.1
Batter_3,Slider,1,5.9
Inning_2_leadoff,4-Seam Fastball,11,68.8
Inning_2_leadoff,Knuckle Curve,2,12.5
Inning_2_leadoff,Sinker,3,18.8
Inning_3_leadoff,4-Seam Fastball,7,43.8
Inning_3_leadoff,Knuckle Curve,2,12.5
Inning_3_leadoff,Sinker,5,31.2
Inning_3_leadoff,Slider,2,12.5
Leadoff_2nd_PA,4-Seam Fastball,4,26.7
Leadoff_2nd_PA,Knuckle Curve,5,33.3
Leadoff_2nd_PA,Sinker,4,26.7
Leadoff_2nd_PA,Slider,2,13.3
