bucket,pitch_name,count,pct
Batter_2,4-Seam Fastball,10,71.4
Batter_2,Changeup,1,7.1
Batter_2,Slider,3,21.4
Batter_3,4-Seam Fastball,9,64.3
Batter_3,Curveball,1,7.1
Batter_3,Sinker,1,7.1
Batter_3,Slider,3,21.4
Inning_2_leadoff,4-Seam Fastball,6,42.9
Inning_2_leadoff,Curveball,2,14.3
Inning_2_leadoff,Sinker,2,14.3
Inning_2_leadoff,Slider,4,28.6
Inning_3_leadoff,4-Seam Fastball,6,42.9
Inning_3_leadoff,Sinker,6,42.9
Inning_3_leadoff,Slider,2,14.3
Leadoff_2nd_PA,4-Seam Fastball,1,33.3
Leadoff_2nd_PA,Sinker,2,66.7
