bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,24,100.0
Batter_2,4-Seam Fastball,14,58.3
Batter_2,Slider,10,41.7
Batter_3,4-Seam Fastball,15,62.5
Batter_3,Slider,9,37.5
Inning_2_leadoff,4-Seam Fastball,19,79.2
Inning_2_leadoff,Slider,5,20.8
Inning_3_leadoff,4-Seam Fastball,18,75.0
Inning_3_leadoff,Slider,6,25.0
