bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,7,70.0
Batter_1,Changeup,1,10.0
Batter_1,Sweeper,2,20.0
Batter_2,4-Seam Fastball,4,40.0
Batter_2,Curveball,1,10.0
Batter_2,Sinker,2,20.0
Batter_2,Sweeper,3,30.0
Batter_3,4-Seam Fastball,1,10.0
Batter_3,Changeup,2,20.0
Batter_3,Curveball,3,30.0
Batter_3,Sinker,3,30.0
Batter_3,Sweeper,1,10.0
Inning_2_leadoff,4-Seam Fastball,4,40.0
Inning_2_leadoff,Curveball,2,20.0
Inning_2_leadoff,Sinker,1,10.0
Inning_2_leadoff,Sweeper,3,30.0
Inning_3_leadoff,4-Seam Fastball,3,30.0
Inning_3_leadoff,Curveball,2,20.0
Inning_3_leadoff,Sinker,1,10.0
Inning_3_leadoff,Sweeper,4,40.0
