bucket,pitch_name,count,pct
Batter_2,4-Seam Fastball,9,52.9
Batter_2,Sinker,6,35.3
Batter_2,Slider,1,5.9
Batter_2,Sweeper,1,5.9
Batter_3,4-Seam Fastball,6,35.3
Batter_3,Changeup,2,11.8
Batter_3,Slider,6,35.3
Batter_3,Sweeper,3,17.6
Inning_2_leadoff,4-Seam Fastball,7,41.2
Inning_2_leadoff,Changeup,2,11.8
Inning_2_leadoff,Sinker,1,5.9
Inning_2_leadoff,Slider,3,17.6
Inning_2_leadoff,Sweeper,4,23.5
Inning_3_leadoff,4-Seam Fastball,9,52.9
Inning_3_leadoff,Slider,3,17.6
Inning_3_leadoff,Sweeper,5,29.4
