bucket,pitch_name,count,pct
Batter_2,4-Seam Fastball,13,81.2
Batter_2,Changeup,3,18.8
Batter_3,4-Seam Fastball,7,43.8
Batter_3,Changeup,4,25.0
Batter_3,Cutter,5,31.2
Inning_2_leadoff,4-Seam Fastball,10,62.5
Inning_2_leadoff,Changeup,1,6.2
Inning_2_leadoff,Cutter,4,25.0
Inning_2_leadoff,Sinker,1,6.2
Inning_3_leadoff,4-Seam Fastball,9,56.2
Inning_3_leadoff,Changeup,5,31.2
Inning_3_leadoff,Cutter,2,12.5
Leadoff_2nd_PA,4-Seam Fastball,2,12.5
Leadoff_2nd_PA,Changeup,6,37.5
Leadoff_2nd_PA,Cutter,7,43.8
Leadoff_2nd_PA,Sinker,1,6.2
