bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,10,43.5
Batter_1,Sinker,11,47.8
Batter_1,Sweeper,2,8.7
Batter_2,4-Seam Fastball,8,34.8
Batter_2,Changeup,1,4.3
Batter_2,Sinker,2,8.7
Batter_2,Slider,1,4.3
Batter_2,Sweeper,11,47.8
Batter_3,4-Seam Fastball,7,30.4
Batter_3,Changeup,1,4.3
Batter_3,Sinker,3,13.0
Batter_3,Slider,5,21.7
Batter_3,Sweeper,7,30.4
Inning_2_leadoff,4-Seam Fastball,8,34.8
Inning_2_leadoff,Sinker,6,26.1
Inning_2_leadoff,Sweeper,9,39.1
Inning_3_leadoff,4-Seam Fastball,8,36.4
Inning_3_leadoff,Changeup,3,13.6
Inning_3_leadoff,Sinker,3,13.6
Inning_3_leadoff,Sweeper,8,36.4
