bucket,pitch_name,count,pct
Batter_2,4-Seam Fastball,11,73.3
Batter_2,Cutter,1,6.7
Batter_2,Slider,3,20.0
Batter_3,4-Seam Fastball,8,53.3
Batter_3,Slider,6,40.0
Batter_3,Sweeper,1,6.7
Inning_2_leadoff,4-Seam Fastball,13,86.7
Inning_2_leadoff,Slider,2,13.3
Inning_3_leadoff,4-Seam Fastball,8,53.3
Inning_3_leadoff,Cutter,1,6.7
Inning_3_leadoff,Slider,5,33.3
Inning_3_leadoff,Sweeper,1,6.7
Leadoff_2nd_PA,4-Seam Fastball,4,28.6
Leadoff_2nd_PA,Changeup,4,28.6
Leadoff_2nd_PA,Cutter,1,7.1
Leadoff_2nd_PA,Slider,5,35.7
