bucket,pitch_name,count,pct
Batter_1,4-Seam Fastball,14,82.4
Batter_1,Sinker,3,17.6
Batter_2,4-Seam Fastball,9,52.9
Batter_2,Curveball,1,5.9
Batter_2,Sinker,6,35.3
Batter_2,Slider,1,5.9
Batter_3,4-Seam Fastball,7,41.2
Batter_3,Changeup,1,5.9
Batter_3,Curveball,4,23.5
Batter_3,Sinker,5,29.4
Inning_2_leadoff,4-Seam Fastball,10,58.8
Inning_2_leadoff,Curveball,1,5.9
Inning_2_leadoff,Sinker,5,29.4
Inning_2_leadoff,Slider,1,5.9
Inning_3_leadoff,4-Seam Fastball,3,17.6
Inning_3_leadoff,Curveball,3,17.6
Inning_3_leadoff,Sinker,6,35.3
Inning_3_leadoff,Slider,4,23.5
Inning_3_leadoff,Sweeper,1,5.9
