bucket,pitch_name,count,pct
Batter_2,FF,4,57.1
Batter_2,KC,2,28.6
Batter_2,SL,1,14.3
Batter_3,FF,5,71.4
Batter_3,KC,2,28.6
Inning_2_leadoff,FF,6,85.7
Inning_2_leadoff,SL,1,14.3
Inning_3_leadoff,CH,3,42.9
Inning_3_leadoff,FF,4,57.1
